word,sentiment
misplaced,negative
misrepresent,negative
misrepresentation,negative
misrepresented,negative
missing,negative
misstatement,negative
mistake,negative
mistaken,negative
mistress,negative
mistrust,negative
misunderstand,negative
misunderstanding,negative
misuse,negative
mite,negative
mob,negative
mockery,negative
mocking,negative
molestation,negative
monochrome,negative
monopolist,negative
monsoon,negative
monster,negative
monstrosity,negative
moody,negative
moot,negative
morbid,negative
morbidity,negative
morgue,negative
moribund,negative
moron,negative
moronic,negative
morsel,negative
mortal,negative
mortality,negative
mortification,negative
mortuary,negative
mosquito,negative
mother,negative
mourn,negative
mournful,negative
mourning,negative
muck,negative
mud,negative
muddle,negative
muddled,negative
muddy,negative
muff,negative
mug,negative
mule,negative
mum,negative
mumble,negative
mumps,negative
murder,negative
murderer,negative
murderous,negative
murky,negative
muss,negative
musty,negative
mutant,negative
mutilated,negative
mutilation,negative
mutiny,negative
mutter,negative
muzzle,negative
myopia,negative
nab,negative
nadir,negative
nag,negative
naive,negative
nameless,negative
nappy,negative
narcotic,negative
nasty,negative
naughty,negative
nausea,negative
nauseous,negative
nay,negative
needful,negative
needy,negative
nefarious,negative
negation,negative
negative,negative
neglect,negative
neglected,negative
neglecting,negative
negligence,negative
negligent,negative
negligently,negative
negro,negative
nepotism,negative
nervous,negative
nether,negative
nettle,negative
neuralgia,negative
neurosis,negative
neurotic,negative
nicotine,negative
nigger,negative
nightmare,negative
nihilism,negative
noise,negative
noisy,negative
noncompliance,negative
nonsense,negative
nonsensical,negative
noose,negative
nothingness,negative
notoriety,negative
noxious,negative
nuisance,negative
nul,negative
nullify,negative
numb,negative
numbness,negative
nun,negative
oaf,negative
obese,negative
obesity,negative
obi,negative
obit,negative
obituary,negative
objection,negative
objectionable,negative
oblige,negative
obligor,negative
obliterate,negative
obliterated,negative
obliteration,negative
oblivion,negative
obnoxious,negative
obscene,negative
obscenity,negative
obscurity,negative
obstacle,negative
obstinate,negative
obstruct,negative
obstruction,negative
obstructive,negative
obtuse,negative
occult,negative
oddity,negative
odious,negative
odor,negative
offend,negative
offended,negative
offender,negative
offense,negative
offensive,negative
offhand,negative
offing,negative
ogre,negative
olfactory,negative
oligarchy,negative
omen,negative
ominous,negative
omit,negative
omnipotence,negative
onerous,negative
onus,negative
ooze,negative
opaque,negative
operatic,negative
opiate,negative
opinionated,negative
opium,negative
opponent,negative
oppose,negative
opposed,negative
opposition,negative
oppress,negative
oppression,negative
oppressive,negative
oppressor,negative
orc,negative
ordeal,negative
ordnance,negative
orphan,negative
ostensibly,negative
oust,negative
outburst,negative
outcast,negative
outcry,negative
outhouse,negative
outlandish,negative
outlaw,negative
outrage,negative
outstanding,negative
ovation,negative
overbearing,negative
overburden,negative
overcast,negative
overdo,negative
overdose,negative
overdue,negative
overestimated,negative
overflow,negative
overgrown,negative
overload,negative
overpaid,negative
overpower,negative
overpowering,negative
overpriced,negative
oversight,negative
overthrow,negative
overturn,negative
overwhelm,negative
overwhelmed,negative
owing,negative
oxidation,negative
pain,negative
pained,negative
painful,negative
painfully,negative
pains,negative
palsy,negative
pandemic,negative
pang,negative
panic,negative
parade,negative
paralysis,negative
paralyzed,negative
paranoia,negative
paraphrase,negative
parasite,negative
pare,negative
parrot,negative
parsimonious,negative
partisan,negative
passe,negative
passive,negative
passivity,negative
patch,negative
pathetic,negative
patronizing,negative
patter,negative
paucity,negative
pauper,negative
pawn,negative
payback,negative
payment,negative
peculiarities,negative
pedestrian,negative
penal,negative
penalty,negative
penetration,negative
penitentiary,negative
perdition,negative
peril,negative
perilous,negative
perish,negative
perishable,negative
perished,negative
perishing,negative
perjury,negative
pernicious,negative
perpetrator,negative
perpetuation,negative
perplexed,negative
perplexity,negative
persecute,negative
persecution,negative
perturbation,negative
pertussis,negative
perverse,negative
perversion,negative
pervert,negative
perverted,negative
pessimism,negative
pessimist,negative
pest,negative
pestilence,negative
pet,negative
petroleum,negative
petty,negative
phantom,negative
phlegm,negative
phony,negative
picket,negative
picketing,negative
pickle,negative
pig,negative
pigeon,negative
piles,negative
pillage,negative
pimp,negative
pimple,negative
pine,negative
pinion,negative
pique,negative
piracy,negative
pirate,negative
pistol,negative
pitfall,negative
plagiarism,negative
plague,negative
plaintiff,negative
plated,negative
player,negative
plea,negative
plight,negative
plodding,negative
plummet,negative
plunder,negative
plunge,negative
pneumonia,negative
poaching,negative
pointless,negative
poison,negative
poisoned,negative
poisoning,negative
poisonous,negative
poke,negative
polemic,negative
polio,negative
pollute,negative
pollution,negative
polygamy,negative
pomp,negative
pompous,negative
ponderous,negative
poorly,negative
pop,negative
porcupine,negative
porn,negative
porno,negative
pornographic,negative
pornography,negative
pose,negative
possessed,negative
possession,negative
posthumous,negative
postponement,negative
pound,negative
poverty,negative
powerless,negative
prank,negative
precarious,negative
precinct,negative
predatory,negative
predicament,negative
pregnancy,negative
prejudice,negative
prejudiced,negative
prejudicial,negative
premeditated,negative
presentment,negative
pressure,negative
presumptuous,negative
pretend,negative
pretended,negative
pretending,negative
pretense,negative
pretensions,negative
preventive,negative
prey,negative
prick,negative
prickly,negative
prison,negative
prisoner,negative
privy,negative
problem,negative
procrastinate,negative
procrastination,negative
prodigal,negative
profane,negative
profanity,negative
profusion,negative
prohibited,negative
prohibition,negative
prolong,negative
promiscuous,negative
propaganda,negative
prosecute,negative
prosecution,negative
prostitute,negative
prostitution,negative
provocation,negative
provoking,negative
pry,negative
prying,negative
psychosis,negative
publicist,negative
puffy,negative
punch,negative
pungent,negative
punish,negative
punished,negative
punishing,negative
punishment,negative
punitive,negative
purgatory,negative
purge,negative
pus,negative
quack,negative
quagmire,negative
quail,negative
quandary,negative
quarrel,negative
quash,negative
quell,negative
questionable,negative
quicksilver,negative
quit,negative
quiver,negative
quivering,negative
quiz,negative
quote,negative
rabble,negative
rabid,negative
rabies,negative
rack,negative
racket,negative
radiation,negative
radioactive,negative
radon,negative
rage,negative
raging,negative
rags,negative
raid,negative
rail,negative
ram,negative
rambling,negative
rampage,negative
rancid,negative
ransom,negative
rape,negative
raptors,negative
rascal,negative
rash,negative
rat,negative
rating,negative
raucous,negative
rave,negative
ravenous,negative
raving,negative
reactionary,negative
rear,negative
rebel,negative
rebuke,negative
rebut,negative
recalcitrant,negative
recession,negative
recidivism,negative
reckless,negative
recklessness,negative
redundant,negative
reflux,negative
refractory,negative
refusal,negative
refuse,negative
refused,negative
regress,negative
regression,negative
regressive,negative
regret,negative
regrettable,negative
regretted,negative
regretting,negative
regulatory,negative
rein,negative
reject,negative
rejected,negative
rejection,negative
rejects,negative
rekindle,negative
relapse,negative
relegation,negative
relinquish,negative
reluctant,negative
remains,negative
remand,negative
remedial,negative
remiss,negative
remorse,negative
removal,negative
remove,negative
rencontre,negative
rend,negative
renegade,negative
renounce,negative
renunciation,negative
repellant,negative
repellent,negative
repelling,negative
repress,negative
repression,negative
reprimand,negative
reprint,negative
reprisal,negative
reproach,negative
republic,negative
repudiation,negative
repulsion,negative
rescind,negative
rescission,negative
resent,negative
resentful,negative
resentment,negative
resign,negative
resignation,negative
resigned,negative
resist,negative
resistance,negative
resistant,negative
resisting,negative
restrain,negative
restrict,negative
restriction,negative
restrictive,negative
retaliate,negative
retaliation,negative
retaliatory,negative
retard,negative
retardation,negative
reticent,negative
retirement,negative
retort,negative
retract,negative
retraction,negative
retrenchment,negative
retribution,negative
retrograde,negative
revenge,negative
reversal,negative
revive,negative
revocation,negative
revoke,negative
revolt,negative
revolting,negative
revolution,negative
revolver,negative
revulsion,negative
rheumatism,negative
rickety,negative
riddled,negative
ridicule,negative
ridiculous,negative
rife,negative
rifle,negative
rift,negative
rigid,negative
rigidity,negative
rigor,negative
rigorous,negative
ringer,negative
riot,negative
riotous,negative
risk,negative
risky,negative
rivalry,negative
rob,negative
robber,negative
robbery,negative
rogue,negative
rook,negative
rot,negative
rotting,negative
roughness,negative
rout,negative
row,negative
rowdy,negative
rubbish,negative
rubble,negative
rue,negative
ruffle,negative
rugged,negative
ruin,negative
ruined,negative
ruinous,negative
rumor,negative
runaway,negative
rupture,negative
ruse,negative
rust,negative
rusty,negative
ruthless,negative
saber,negative
sabotage,negative
sacrifices,negative
sadly,negative
sadness,negative
sag,negative
sap,negative
sarcasm,negative
sarcoma,negative
sardonic,negative
satanic,negative
saturated,negative
savage,negative
savagery,negative
scab,negative
scaffold,negative
scalpel,negative
scaly,negative
scandal,negative
scandalous,negative
scanty,negative
scapegoat,negative
scar,negative
scarce,negative
scarcely,negative
scarcity,negative
scare,negative
scarecrow,negative
scavenger,negative
scheme,negative
schism,negative
schizophrenia,negative
sciatica,negative
scoff,negative
scold,negative
scolding,negative
scorching,negative
scorn,negative
scorpion,negative
scotch,negative
scoundrel,negative
scourge,negative
scrambling,negative
scrapie,negative
scream,negative
screaming,negative
screech,negative
screwed,negative
scrimmage,negative
scrub,negative
scrutinize,negative
scrutiny,negative
scum,negative
sear,negative
secession,negative
secluded,negative
seclusion,negative
secondhand,negative
secretion,negative
secretive,negative
sectarian,negative
sedition,negative
seduce,negative
seduction,negative
segregate,negative
segregated,negative
seize,negative
selfish,negative
selfishness,negative
senile,negative
senseless,negative
sensual,negative
sentence,negative
separatist,negative
sepsis,negative
septic,negative
sequestration,negative
serene,negative
serpent,negative
servant,negative
serve,negative
servile,negative
servitude,negative
setback,negative
sever,negative
sewage,negative
sewerage,negative
shabby,negative
shack,negative
shackle,negative
shady,negative
shaking,negative
shaky,negative
sham,negative
shambles,negative
shame,negative
shameful,negative
shameless,negative
shanghai,negative
shark,negative
shatter,negative
shattered,negative
shed,negative
shell,negative
shelved,negative
shipwreck,negative
shit,negative
shiver,negative
shock,negative
shoddy,negative
shoot,negative
shooting,negative
shoplifting,negative
shortage,negative
shortcoming,negative
shot,negative
shove,negative
showy,negative
shriek,negative
shrill,negative
shrink,negative
shrunk,negative
shudder,negative
shun,negative
sick,negative
sickening,negative
sickly,negative
sickness,negative
silly,negative
sin,negative
sinful,negative
sinister,negative
sinner,negative
sinning,negative
siren,negative
sissy,negative
skeptical,negative
sketchy,negative
skewed,negative
skid,negative
skip,negative
skirmish,negative
slack,negative
slag,negative
slam,negative
slander,negative
slanderous,negative
slap,negative
slaughter,negative
slaughterhouse,negative
slaughtering,negative
slave,negative
slavery,negative
slay,negative
slayer,negative
sleet,negative
slimy,negative
slink,negative
slip,negative
slop,negative
sloppy,negative
sloth,negative
slouch,negative
slough,negative
slowness,negative
sludge,negative
slug,negative
sluggish,negative
slum,negative
slump,negative
slur,negative
slush,negative
slut,negative
sly,negative
smack,negative
small,negative
smash,negative
smashed,negative
smattering,negative
smell,negative
smelling,negative
smirk,negative
smite,negative
smoker,negative
smother,negative
smudge,negative
smug,negative
smuggle,negative
smuggler,negative
smuggling,negative
smut,negative
snag,negative
snags,negative
snake,negative
snare,negative
snarl,negative
snarling,negative
sneak,negative
sneaking,negative
sneer,negative
sneeze,negative
snide,negative
snob,negative
soak,negative
sob,negative
socialist,negative
soil,negative
soiled,negative
somatic,negative
somber,negative
soot,negative
sorcery,negative
sordid,negative
sore,negative
sorely,negative
soreness,negative
sorrow,negative
sorrowful,negative
sortie,negative
soulless,negative
soulmate,negative
sour,negative
spank,negative
spasm,negative
spat,negative
spear,negative
speck,negative
spectacle,negative
specter,negative
spectral,negative
speculation,negative
spent,negative
spine,negative
spinster,negative
spite,negative
spiteful,negative
splinter,negative
split,negative
splitting,negative
spoil,negative
spoiler,negative
spoke,negative
sponge,negative
spook,negative
sprain,negative
spree,negative
sprite,negative
spurious,negative
squall,negative
squatter,negative
squeamish,negative
squelch,negative
squirm,negative
stab,negative
staggering,negative
stagnant,negative
stain,negative
stale,negative
stalk,negative
standoff,negative
standstill,negative
staring,negative
stark,negative
startle,negative
starvation,negative
starved,negative
starving,negative
stationary,negative
stave,negative
steal,negative
stealing,negative
stealthy,negative
stereotype,negative
stereotyped,negative
sterile,negative
sterility,negative
sterling,negative
stern,negative
stiff,negative
stiffness,negative
stifle,negative
stifled,negative
stigma,negative
stillborn,negative
sting,negative
stinging,negative
stingy,negative
stink,negative
stinking,negative
stint,negative
stocks,negative
stolen,negative
stone,negative
stoned,negative
stools,negative
stoppage,negative
storm,negative
stormy,negative
strained,negative
straits,negative
stranded,negative
stranger,negative
strangle,negative
stray,negative
stress,negative
strife,negative
strike,negative
strip,negative
stripe,negative
stripped,negative
stroke,negative
struggle,negative
strut,negative
stuffy,negative
stumble,negative
stunned,negative
stunted,negative
stupid,negative
stupidity,negative
stupor,negative
sty,negative
subdue,negative
subject,negative
subjected,negative
subjection,negative
subjugation,negative
subordinate,negative
subpoena,negative
subsidence,negative
subsidy,negative
subsist,negative
subtract,negative
subversion,negative
subversive,negative
subvert,negative
succulent,negative
succumb,negative
suck,negative
sucker,negative
sue,negative
suffer,negative
sufferer,negative
suffering,negative
suffocating,negative
suffocation,negative
suicidal,negative
suicide,negative
sullen,negative
summons,negative
sunk,negative
superficial,negative
superfluous,negative
superstition,negative
superstitious,negative
suppress,negative
suppression,negative
supremacy,negative
surcharge,negative
surly,negative
surrender,negative
surrendering,negative
surround,negative
susceptible,negative
suspect,negative
suspension,negative
suspicion,negative
suspicious,negative
swab,negative
swamp,negative
swampy,negative
swastika,negative
swelling,negative
swig,negative
swine,negative
swollen,negative
symptom,negative
syncope,negative
synonymous,negative
taboo,negative
taint,negative
talons,negative
tangled,negative
tantalizing,negative
tardiness,negative
tardy,negative
tariff,negative
tarnish,negative
tarry,negative
tasteless,negative
taunt,negative
tax,negative
tease,negative
teasing,negative
tedious,negative
tedium,negative
teens,negative
tempest,negative
temptation,negative
tenement,negative
terminal,negative
termination,negative
termite,negative
terrible,negative
terror,negative
terrorism,negative
terrorist,negative
terrorize,negative
tetanus,negative
tether,negative
theft,negative
theism,negative
theocratic,negative
thief,negative
thirsty,negative
thorn,negative
thorny,negative
thoughtless,negative
thrash,negative
threat,negative
threaten,negative
threatening,negative
thresh,negative
throb,negative
throttle,negative
thug,negative
thump,negative
thundering,negative
thwart,negative
tiff,negative
timid,negative
timidity,negative
tipsy,negative
tirade,negative
tired,negative
tiredness,negative
tiresome,negative
tit,negative
toad,negative
tobacco,negative
toilet,negative
toils,negative
tolerate,negative
toothache,negative
torment,negative
torn,negative
torpedo,negative
torrid,negative
tort,negative
tortious,negative
torture,negative
touched,negative
touchy,negative
tough,negative
toxic,negative
toxin,negative
tragedy,negative
tragic,negative
traitor,negative
tramp,negative
trance,negative
transgression,negative
trappings,negative
traps,negative
trash,negative
trashy,negative
traumatic,negative
travail,negative
travesty,negative
treacherous,negative
treachery,negative
treason,negative
treat,negative
trembling,negative
tremor,negative
trepidation,negative
trespass,negative
tribulation,negative
tribunal,negative
trick,negative
trickery,negative
trifle,negative
tripping,negative
troll,negative
troublesome,negative
trumpet,negative
tumble,negative
tumor,negative
tumour,negative
tumult,negative
tumultuous,negative
turbulence,negative
turbulent,negative
turmoil,negative
twitch,negative
typhoon,negative
tyrannical,negative
tyranny,negative
tyrant,negative
ugliness,negative
ugly,negative
ulcer,negative
ulterior,negative
ultimatum,negative
unable,negative
unacceptable,negative
unaccountable,negative
unapproved,negative
unattached,negative
unattainable,negative
unattractive,negative
unauthorized,negative
unavoidable,negative
unaware,negative
unbearable,negative
unbeaten,negative
unbelief,negative
unbelievable,negative
unborn,negative
unbridled,negative
uncanny,negative
uncaring,negative
uncertain,negative
unchangeable,negative
unclean,negative
uncomfortable,negative
unconscionable,negative
unconscious,negative
unconstitutional,negative
uncontrollable,negative
uncontrolled,negative
undecided,negative
undermined,negative
underpaid,negative
undersized,negative
undesirable,negative
undesired,negative
undo,negative
uneasiness,negative
uneasy,negative
uneducated,negative
unemployed,negative
unequal,negative
uneven,negative
unexpected,negative
unexplained,negative
unfair,negative
unfairness,negative
unfaithful,negative
unfavorable,negative
unfinished,negative
unforgiving,negative
unfortunate,negative
unfriendly,negative
unfulfilled,negative
unfurnished,negative
ungodly,negative
ungrateful,negative
unhappiness,negative
unhappy,negative
unhealthy,negative
unholy,negative
unimaginable,negative
unimportant,negative
unimpressed,negative
unimproved,negative
uninformed,negative
uninitiated,negative
uninspired,negative
unintelligible,negative
unintentionally,negative
uninterested,negative
uninteresting,negative
unjust,negative
unjustifiable,negative
unjustified,negative
unkind,negative
unknown,negative
unlawful,negative
unlicensed,negative
unlucky,negative
unmanageable,negative
unnatural,negative
unofficial,negative
unpaid,negative
unpleasant,negative
unpopular,negative
unpredictable,negative
unprepared,negative
unproductive,negative
unprofitable,negative
unprotected,negative
unpublished,negative
unreliable,negative
unrequited,negative
unruly,negative
unsafe,negative
unsatisfactory,negative
unsatisfied,negative
unsavory,negative
unscrupulous,negative
unsettled,negative
unsightly,negative
unsophisticated,negative
unspeakable,negative
unstable,negative
unsuccessful,negative
unsuitable,negative
unsung,negative
unsupported,negative
unsustainable,negative
unsympathetic,negative
untamed,negative
untenable,negative
unthinkable,negative
untidy,negative
untie,negative
untimely,negative
untitled,negative
untold,negative
untoward,negative
untrained,negative
untrue,negative
untrustworthy,negative
unwarranted,negative
unwashed,negative
unwelcome,negative
unwell,negative
unwillingness,negative
unwise,negative
unwitting,negative
unworthy,negative
unyielding,negative
upheaval,negative
uphill,negative
uprising,negative
uproar,negative
upset,negative
urchin,negative
urgent,negative
useless,negative
usurp,negative
usurped,negative
usury,negative
vacancy,negative
vacuous,negative
vague,negative
vagueness,negative
vainly,negative
vampire,negative
vanished,negative
vanity,negative
varicella,negative
varicose,negative
vegetative,negative
vehement,negative
vendetta,negative
vengeance,negative
vengeful,negative
venom,negative
venomous,negative
verbosity,negative
verge,negative
vermin,negative
versus,negative
vertigo,negative
veto,negative
vice,negative
vicious,negative
victim,negative
victimized,negative
villain,negative
villainous,negative
vindictive,negative
violation,negative
violence,negative
violent,negative
violently,negative
viper,negative
virulence,negative
virus,negative
visitation,negative
vixen,negative
volatility,negative
volcano,negative
vomiting,negative
voodoo,negative
vote,negative
vulgar,negative
vulgarity,negative
vulnerability,negative
vulture,negative
waffle,negative
wail,negative
wait,negative
wallow,negative
wan,negative
wane,negative
wanting,negative
war,negative
warden,negative
ware,negative
warfare,negative
warlike,negative
warn,negative
warp,negative
warped,negative
wart,negative
waste,negative
wasted,negative
wasteful,negative
wasting,negative
watery,negative
waver,negative
weakened,negative
weakly,negative
weakness,negative
wear,negative
wearily,negative
weariness,negative
weary,negative
weeds,negative
weep,negative
weight,negative
weird,negative
weirdo,negative
wen,negative
wench,negative
whack,negative
whim,negative
whine,negative
whip,negative
whirlwind,negative
whisky,negative
whore,negative
wicked,negative
wickedness,negative
wild,negative
wildcat,negative
wildfire,negative
willful,negative
wimp,negative
wimpy,negative
wince,negative
witch,negative
witchcraft,negative
withdraw,negative
wither,negative
withered,negative
woe,negative
woeful,negative
woefully,negative
words,negative
worm,negative
worn,negative
worried,negative
worry,negative
worrying,negative
worse,negative
worsening,negative
worthless,negative
wound,negative
wrangling,negative
wrath,negative
wreak,negative
wreck,negative
wrecked,negative
wrench,negative
wrestling,negative
wretch,negative
wretched,negative
wrong,negative
wrongdoing,negative
wrongful,negative
wrongly,negative
wrought,negative
wry,negative
xenophobia,negative
yawn,negative
yawning,negative
yearning,negative
yell,negative
yellows,negative
yelp,negative
zip,negative
